ST_CASE,MONTH,DAY,HOUR
220423,6,28,21
220424,4,22,1
220425,5,11,6
220428,7,13,23
220429,7,20,16
220430,7,31,4
220431,7,1,8
220432,7,10,14
220433,7,15,13
220434,7,24,20
220435,7,4,19
220436,7,7,6
220437,7,10,23
220438,7,12,9
220439,7,19,20
220441,4,25,18
220442,5,19,20
220443,6,1,19
220444,6,19,2
220445,6,22,20
220447,7,11,14
220448,7,17,2
220449,7,18,20
220450,7,29,5
220451,7,30,22
220452,8,4,20
220454,8,12,20
220455,8,17,16
220456,8,20,20
220457,8,13,15
220458,8,5,23
220459,8,6,23
220460,8,7,22
220461,8,14,11
220462,8,14,1
220463,8,14,3
220464,8,16,4
220465,8,20,2
220466,8,24,5
220467,7,4,3
220468,8,4,12
220469,8,1,12
220470,8,15,2
220471,8,12,16
220472,8,11,2
220473,8,15,22
220474,8,16,4
220475,8,27,15
220476,8,31,1
220477,8,14,13
220478,8,20,20
220479,8,25,20
220480,8,31,21
220481,8,23,18
220482,6,10,23
220483,6,21,11
220484,7,2,21
220485,8,1,5
220486,8,2,7
220487,8,2,22
220488,8,6,23
220489,8,7,9
220490,8,8,3
220491,8,9,17
220492,8,10,6
220493,8,12,11
220494,8,13,10
220495,8,15,19
220496,8,18,16
220497,8,19,6
220498,8,20,1
220499,8,20,17
220500,8,20,20
220501,7,2,12
220502,7,31,1
220503,8,5,23
220504,8,12,14
220505,8,20,0
220506,8,20,21
220507,8,21,23
220508,8,29,16
220509,10,31,13
220510,9,1,15
220511,9,4,1
220512,9,5,15
220513,9,7,4
220514,9,8,22
220515,9,10,1
220516,9,10,2
220517,9,12,5
220518,7,2,16
220519,7,2,19
220520,8,5,5
220521,8,6,4
220522,8,16,17
220523,8,21,19
220524,8,28,13
220525,8,30,4
220526,9,2,3
220527,9,4,3
220528,9,6,1
220529,9,8,15
220530,8,20,1
220531,9,16,9
220532,9,21,11
220533,9,16,10
220534,5,30,12
220535,6,4,11
220536,6,6,12
220537,6,11,20
220538,8,6,12
220539,8,11,10
220540,8,30,17
220541,9,3,5
220542,9,12,15
220543,9,13,10
220544,9,13,17
220545,9,13,15
220546,9,14,6
220547,9,14,7
220548,9,15,0
220549,9,15,7
220550,9,15,8
220551,9,16,0
220552,9,12,19
220553,9,17,12
220554,9,18,2
220555,9,19,13
220556,9,19,11
220557,9,18,2
220558,9,20,20
220559,9,21,0
220560,9,23,20
220561,9,24,22
220562,9,24,6
220563,9,24,18
220565,9,24,6
220566,9,25,14
220567,9,28,6
220568,10,2,19
220569,10,2,22
220570,10,2,23
220571,10,3,19
220572,10,4,13
220573,10,5,15
220574,10,5,20
220576,10,6,14
220577,10,6,6
220578,10,8,9
220579,8,13,19
220580,9,28,21
220581,9,30,7
220582,9,30,17
220583,9,30,20
220584,9,30,20
220585,10,1,0
220586,10,1,5
220587,10,1,22
220588,10,2,15
220589,10,8,16
220590,10,9,10
220591,10,9,18
220592,10,9,21
220593,10,9,21
220594,10,10,0
220596,11,10,5
220597,10,10,1
220598,10,10,22
220599,9,11,4
220600,9,6,22
220601,9,15,0
220602,9,23,20
220603,10,11,12
220604,10,11,16
220605,10,11,18
220606,10,12,6
220607,10,12,11
220608,10,12,19
220609,10,13,1
220610,10,13,6
220611,10,13,12
220612,10,15,3
220613,10,15,18
220614,10,15,23
220615,11,10,14
220616,7,31,19
220617,8,26,18
220618,10,16,2
220619,10,16,4
220620,10,16,20
220621,10,17,0
220623,10,17,16
220624,10,17,17
220625,10,17,20
220626,10,18,17
220627,10,19,9
220629,10,20,5
220630,10,20,6
220631,10,20,10
220632,10,20,10
220633,10,20,13
220634,10,20,22
220635,10,20,23
220636,10,21,2
220637,10,19,22
220638,10,22,22
220639,10,22,0
220640,10,23,4
220641,10,23,14
220642,10,23,18
220643,10,23,19
220644,10,23,4
220645,10,24,19
220646,10,25,2
220647,10,23,15
220648,8,28,20
220649,9,4,16
220650,9,20,6
220651,10,18,15
220652,10,22,21
220653,10,23,21
220654,10,25,5
220655,10,15,16
220656,10,26,6
220657,10,27,14
220658,10,27,17
220659,10,28,17
220660,10,29,22
220661,10,29,23
220662,10,30,4
220663,10,31,7
220664,10,31,7
220665,11,2,2
220666,11,2,5
220667,11,2,12
220668,11,2,18
220669,11,18,4
220670,11,3,9
220671,11,17,5
220672,11,3,21
220673,11,18,6
220674,11,18,18
220675,11,19,4
220676,11,4,23
220677,11,5,99
220678,11,8,10
220679,11,8,11
220680,11,8,15
220681,11,10,1
220682,10,3,21
220683,11,9,18
220684,11,9,21
220685,11,10,3
220686,11,11,17
220687,11,13,2
220688,11,13,18
220689,11,14,2
220690,11,14,17
220691,11,17,16
220692,11,17,21
220693,11,19,10
220694,11,19,11
220695,11,20,0
220696,11,20,18
220697,11,20,13
220698,11,22,19
220699,11,26,21
220700,11,22,23
220701,11,21,17
220702,11,22,17
220703,11,23,18
220704,11,25,21
220705,11,25,22
220706,11,24,22
220707,11,21,14
220708,11,27,17
220709,11,28,19
220710,11,30,1
220711,12,1,7
220712,12,4,5
220713,12,6,7
220714,12,7,6
220715,12,9,23
220716,12,9,5
220717,12,11,1
220718,8,1,10
220719,10,19,17
220720,10,23,4
220721,12,12,7
220722,12,12,15
220723,12,12,18
220724,12,12,18
220725,12,14,0
220726,12,14,1
220727,12,25,1
220728,12,31,12
220729,6,4,14
220730,9,10,5
220731,9,20,1
220732,9,23,10
220733,9,23,19
220734,9,30,8
220735,10,13,17
220736,10,26,10
220737,11,11,17
220738,11,20,18
220740,12,6,10
220741,11,8,18
220742,11,9,21
220743,11,13,20
220744,12,8,6
220745,12,9,17
220746,12,16,2
220747,12,16,13
220748,12,19,12
220749,12,22,14
220750,12,23,18
220751,12,31,7
220752,5,26,13
220753,9,13,5
220754,9,19,14
220755,10,20,16
220756,10,22,3
220757,10,31,2
220758,11,11,22
220759,11,12,22
220760,11,19,0
220761,11,22,17
220762,11,23,19
220763,11,23,21
220764,11,25,18
220765,12,6,16
220766,12,6,19
220767,12,7,10
220768,12,7,20
220769,12,9,21
220770,12,11,4
220771,12,11,13
220772,12,11,20
220773,12,11,21
220774,12,14,16
220775,8,31,20
220776,9,20,14
220777,10,27,22
220778,11,11,18
220779,11,14,8
220780,11,21,22
220781,11,27,15
220782,12,1,12
220783,12,3,14
220784,9,17,10
220785,8,8,2
220786,12,16,13
220787,12,16,17
220788,12,16,19
220789,12,18,4
220790,12,19,14
220791,12,19,18
220792,12,20,17
220793,12,21,3
220794,12,22,14
220795,12,22,20
220796,12,24,0
220797,12,25,13
220798,12,25,20
220799,12,27,15
220800,12,28,19
220801,12,30,22
220802,12,31,13
220803,8,16,23
220804,9,7,19
220805,9,12,15
220806,9,17,0
220807,10,14,21
220808,10,19,8
220809,10,23,2
220810,10,30,14
220811,11,9,3
220812,11,15,15
220813,12,9,21
220814,12,12,8
220815,12,13,21
220816,12,22,5
220817,12,26,15
220818,12,29,0
220819,11,9,16
220820,12,19,19
220821,11,21,18
220822,12,13,13
220823,12,22,14
220824,12,15,23
220825,10,9,0
220826,7,30,20
220827,5,4,6
220828,7,10,20
220830,1,23,10
220831,4,8,20
220832,4,14,13
220833,5,10,23
220834,7,23,11
220835,12,15,15
220836,12,31,0
220837,6,13,11
220838,5,15,3
220839,8,10,10
220840,6,7,5
220841,12,4,22
220842,12,29,10
220843,8,31,8
220845,9,12,0
220846,1,1,3
220847,2,9,4
220848,10,4,16
220849,11,17,15
220850,12,1,7
220851,12,10,19
220852,12,11,17
220853,12,28,17
220854,2,26,2
220855,7,2,1
220856,1,15,11
220857,2,17,16
220858,3,5,12
220859,4,3,12
220860,7,2,21
220861,11,24,17
220862,7,29,23
220863,11,3,22
220865,8,16,22
220866,1,22,22
220867,9,22,19
220868,10,22,21
220869,11,18,5
220870,11,4,18
220871,9,30,2
220872,7,10,2
220873,8,18,8
220874,8,10,11
220875,12,3,4
220876,1,17,18
220877,3,5,15
220878,12,20,1
220879,11,11,10
220880,2,10,22
230001,1,15,18
230002,1,18,23
230003,1,18,15
230004,1,28,0
230005,2,18,9
230006,2,11,13
230007,3,7,6
230008,2,23,14
230009,1,5,19
230010,1,12,10
230011,1,8,13
230012,1,19,7
230013,1,28,17
230014,1,25,23
230015,1,29,0
230016,2,1,2
230017,1,26,7
230018,2,9,23
230019,4,6,10
230020,2,24,18
230021,3,8,6
230022,2,1,17
230023,2,17,19
230024,2,18,22
230025,2,21,19
230026,2,26,15
230027,3,4,21
230028,3,6,23
230029,3,6,2
230030,4,6,10
230031,5,1,20
230032,2,3,14
230033,5,9,3
230034,2,2,15
230035,5,7,20
230036,5,29,14
230037,4,1,23
230038,6,8,7
230039,5,13,4
230040,6,8,14
230041,6,11,22
230042,6,10,15
230043,4,2,19
230044,4,7,13
230045,4,16,0
230046,5,3,17
230047,4,30,14
230048,5,4,0
230049,5,6,17
230050,5,10,5
230051,5,14,12
230052,4,27,16
230053,5,2,23
230054,5,21,12
230055,5,24,15
230056,5,20,22
230057,5,30,13
230058,5,28,22
230059,5,3,0
230060,6,3,9
230061,6,7,14
230062,6,8,8
230063,6,9,22
230064,6,15,19
230065,6,18,1
230066,6,21,8
230067,4,16,1
230068,6,28,20
230069,6,25,1
230070,6,12,13
230071,6,25,23
230072,7,12,20
230073,1,3,13
230074,6,12,16
230075,6,20,16
230076,6,17,1
230077,6,22,10
230078,6,25,12
230079,3,31,20
230080,7,27,0
230081,8,17,12
230082,6,24,14
230083,7,1,18
230084,7,9,23
230085,7,15,5
230086,9,1,10
230087,8,20,14
230088,8,30,16
230089,9,20,16
230090,10,3,9
230091,9,24,13
230092,7,17,9
230093,7,18,8
230094,7,20,9
230095,7,23,4
230096,7,23,10
230097,7,30,14
230098,10,21,15
230099,4,19,14
230100,5,14,16
230101,9,10,13
230102,7,27,16
230103,8,1,10
230104,8,2,17
230105,8,3,9
230106,8,6,18
230107,8,6,21
230108,8,14,13
230109,8,14,15
230110,8,21,7
230111,8,20,20
230112,8,26,11
230113,8,29,7
230114,8,29,21
230115,9,10,0
230116,9,15,7
230117,9,19,14
230118,9,24,11
230119,9,26,19
230120,9,13,13
230121,9,5,10
230122,10,16,9
230123,10,24,4
230124,8,18,21
230125,10,30,15
230126,6,11,16
230127,10,18,7
230128,10,31,18
230129,10,31,7
230130,10,24,18
230131,10,31,6
230132,11,2,17
230133,10,30,20
230134,9,27,22
230135,11,13,19
230136,10,25,15
230137,11,15,14
230138,7,19,19
230139,11,3,9
230140,11,25,19
230141,10,18,4
230142,10,27,23
230143,10,27,8
230144,11,18,23
230145,11,17,20
230146,11,27,13
230147,10,31,12
230148,11,16,10
230149,11,23,21
230150,11,28,15
230152,12,7,6
230153,12,7,16
230154,12,10,7
230155,12,2,18
230156,12,11,15
230157,12,24,21
230158,12,19,8
230159,12,24,11
230160,11,17,17
230161,12,11,9
230162,12,30,21
230163,8,25,15
230164,11,12,8
230165,12,14,19
230166,11,21,14
230167,12,31,16
230168,11,30,15
230169,12,29,16
230170,8,28,11
230171,12,10,2
230172,10,2,19
240001,1,1,9
240002,1,1,21
240003,1,4,18
240004,1,6,10
240005,1,3,18
240006,1,1,4
240008,1,9,2
240009,1,9,20
240010,1,17,18
240011,1,17,17
240012,1,15,19
240014,1,6,6
240015,1,12,7
240016,1,14,8
240017,1,17,23
240018,1,20,22
240019,1,23,0
240020,1,13,20
240021,1,14,19
240022,1,19,6
240023,1,13,17
240024,1,23,22
240025,1,23,19
240026,1,23,7
240027,1,12,14
240028,1,31,13
240029,1,28,1
240030,1,27,8
240031,1,30,6
240032,2,1,7
240033,2,3,14
240034,2,2,9
240035,1,22,22
240036,1,22,12
240037,2,12,6
240038,2,12,17
240039,2,11,23
240040,2,2,6
240041,2,8,5
240042,2,10,18
240043,2,12,3
240044,2,14,4
240045,2,13,0
240046,2,14,1
240047,2,23,15
240048,2,21,18
240049,2,7,13
240050,2,26,3
240051,4,25,17
240052,2,26,1
240053,2,27,18
240054,3,1,19
240055,2,25,16
240056,3,2,2
240057,3,2,6
240058,2,22,0
240059,2,20,3
240060,3,9,17
240061,2,24,23
240062,3,4,11
240063,3,12,18
240064,3,6,2
240065,3,11,5
240066,3,11,11
240067,3,14,21
240068,3,13,3
240069,3,16,18
240070,3,15,20
240071,3,17,6
240072,2,2,23
240073,3,12,6
240074,3,20,11
240075,3,21,12
240076,3,19,0
240077,2,27,4
240078,3,17,8
240079,3,19,10
240080,3,20,16
240081,3,22,19
240083,3,23,9
240084,3,23,21
240085,3,24,22
240086,3,26,5
240087,3,24,16
240088,3,25,18
240089,3,23,9
240090,3,21,1
240091,2,25,11
240092,1,22,0
240094,3,27,18
240095,4,2,12
240096,3,31,21
240097,3,26,0
240098,3,29,22
240099,4,1,13
240100,3,12,16
240101,4,6,8
240102,4,1,17
240103,1,1,2
240104,4,21,14
240106,4,20,8
240107,1,25,6
240108,4,15,23
240109,4,23,1
240110,4,10,2
240111,4,25,14
240112,4,24,4
240113,4,22,12
240114,4,23,11
240115,4,24,9
240116,4,22,13
240117,4,22,19
240118,4,25,13
240119,4,27,7
240120,4,28,10
240121,4,29,14
240122,4,18,13
240123,5,1,23
240124,5,2,13
240125,5,4,18
240126,5,1,1
240127,5,5,15
240128,4,22,20
240129,4,22,12
240130,3,18,13
240131,5,7,20
240132,5,5,22
240133,4,29,17
240136,5,14,12
240138,5,5,14
240139,5,8,16
240140,5,12,13
240141,5,15,10
240142,5,15,18
240143,5,17,22
240144,3,21,6
240145,5,6,11
240146,5,18,0
240147,5,13,9
240148,1,6,23
240149,5,15,9
240150,5,6,1
240151,5,19,16
240152,5,20,19
240153,5,21,22
240154,5,23,15
240155,5,21,2
240156,5,2,11
240157,3,3,1
240158,5,12,7
240159,5,25,12
240160,5,27,12
240161,5,29,14
240162,5,30,15
240163,5,29,11
240164,5,12,3
240165,6,1,16
240166,5,30,18
240167,5,22,11
240168,6,8,3
240169,3,6,20
240170,5,31,11
240171,6,10,7
240172,6,9,23
240173,6,11,20
240174,6,8,3
240175,4,4,13
240176,6,3,22
240177,6,3,20
240178,5,24,10
240179,6,15,19
240180,6,12,12
240181,6,16,23
240182,6,11,13
240183,6,17,3
240184,6,13,4
240185,6,18,15
240186,6,18,8
240187,6,14,18
240188,6,5,23
240189,6,6,6
240190,6,7,23
240191,6,19,3
240192,6,3,20
240193,6,25,16
240194,4,4,5
240195,6,22,21
240196,6,24,4
240197,6,8,6
240198,6,24,21
240199,6,25,3
240200,6,23,23
240202,6,29,18
240203,6,25,2
240204,6,28,20
240205,7,5,23
240206,4,1,3
240207,6,18,1
240208,7,6,21
240209,7,6,4
240210,7,11,22
240211,7,10,6
240212,6,15,13
240213,7,10,19
240214,7,2,18
240215,7,8,9
240216,5,26,21
240217,5,29,13
240218,3,10,19
240219,5,31,3
240220,6,28,17
240221,7,3,21
240222,6,30,16
240223,7,5,22
240224,7,12,4
240225,7,13,13
240226,7,14,19
240227,7,13,23
240228,7,14,22
240229,7,14,10
240230,7,16,2
240231,7,17,17
240232,6,17,10
240233,7,7,1
240234,3,15,20
240235,7,9,3
240236,7,15,22
240237,7,15,13
240238,7,24,20
240240,7,8,2
240241,7,27,7
240242,7,26,8
240243,7,25,10
240244,7,23,0
240245,7,16,17
240246,7,27,22
240247,5,18,18
240248,7,24,2
240249,7,29,14
240250,8,3,10
240251,8,3,0
240252,7,26,23
240253,8,6,6
240254,8,10,23
240255,8,7,8
240256,8,4,10
240257,8,6,2
240258,8,2,13
240259,8,9,20
240260,8,11,23
240261,8,15,0
240262,8,14,17
240263,5,11,21
240264,7,29,15
240265,7,28,5
240266,3,4,2
240267,8,13,21
240268,8,14,12
240269,4,23,2
240270,2,19,13
240271,8,14,16
240272,8,19,14
240273,8,20,22
240274,8,19,18
240275,8,20,21
240276,8,20,17
240277,8,20,18
240278,2,9,6
240279,8,15,14
240280,8,24,1
240281,8,16,4
240282,8,9,4
240283,3,24,17
240284,8,25,20
240285,8,24,18
240286,8,24,4
240287,8,25,16
240288,8,25,20
240289,8,24,17
240290,8,27,15
240291,8,27,21
240292,8,29,14
240293,8,28,5
240294,8,31,23
240295,5,2,22
240296,8,13,23
240297,8,26,23
240298,8,29,7
240299,9,3,21
240300,9,1,23
240301,8,23,11
240302,9,2,21
240303,5,3,17
240304,9,4,16
240305,8,29,10
240306,8,24,14
240307,9,4,3
240308,4,13,16
240309,8,26,22
240310,9,7,21
240311,9,11,7
240312,9,11,20
240313,9,12,4
240314,9,14,22
240315,9,7,4
240316,9,11,5
240317,9,10,22
240318,9,15,16
240319,9,17,16
240320,9,18,18
240321,9,16,0
240322,9,21,4
240323,9,16,7
240324,8,29,23
240325,4,8,1
240326,9,23,23
240327,9,18,3
240328,6,16,22
240329,8,5,16
240331,9,25,3
240332,9,19,23
240333,8,6,3
240334,9,23,10
240335,9,16,5
240336,1,24,23
240337,9,18,13
240338,9,21,15
240339,10,5,16
240340,10,5,15
240341,10,6,16
240342,10,8,2
240343,6,18,15
240344,10,8,19
240345,9,15,15
240346,9,18,2
240347,10,4,5
240348,10,11,22
240349,10,11,20
240350,10,12,5
240351,10,12,19
240352,10,12,7
240353,10,14,3
240354,9,15,22
240355,9,26,22
240356,8,10,22
240357,10,8,15
240358,10,15,3
240359,10,15,15
240360,10,14,21
240361,10,15,18
240362,10,15,23
240363,6,25,14
240364,10,21,13
240365,10,22,20
240366,10,23,1
240367,10,24,9
240368,10,24,7
240369,10,15,2
240370,10,23,19
240371,9,14,17
240372,10,24,8
240373,10,24,11
240374,6,21,12
240375,10,22,20
240376,10,19,1
240377,9,18,14
240378,10,24,22
240379,10,25,1
240380,10,31,20
240381,11,2,6
240382,10,28,6
240383,10,14,14
240384,10,20,10
240385,10,23,23
240386,11,2,12
240387,3,12,7
240388,10,22,20
240389,11,4,23
240390,11,6,1
240391,11,6,0
240392,6,29,12
240393,6,5,18
240394,6,28,12
240395,10,25,0
240396,2,10,0
240397,4,17,11
240398,8,17,9
240399,11,8,7
240400,10,30,21
240401,2,5,4
240402,3,26,6
240403,10,2,17
240404,11,5,22
240405,11,9,20
240406,10,26,4
240407,11,7,3
240408,11,7,19
240409,11,12,11
240410,11,12,19
240411,11,14,18
240412,11,6,20
240413,1,8,14
240414,10,28,20
240415,11,17,8
240416,6,14,16
240417,10,29,23
240418,10,19,23
240419,11,15,13
240420,11,19,4
240421,11,19,7
240422,11,5,7
240423,11,19,0
240424,11,24,2
240425,11,8,13
240426,11,28,22
240427,11,27,5
240428,7,31,22
240429,6,9,16
240430,10,6,20
240432,12,3,12
240433,12,4,2
240434,11,28,20
240435,12,7,6
240436,11,30,10
240437,11,10,9
240438,12,2,18
240439,12,4,10
240440,12,5,15
240441,12,6,6
240442,12,7,8
240443,12,13,19
240444,11,7,0
240445,12,1,3
240446,12,3,20
240447,1,5,20
240448,12,17,0
240449,12,15,20
240450,12,11,12
240451,11,28,20
240452,8,31,6
240453,11,13,6
240454,12,15,19
240455,12,16,16
240456,12,18,19
240457,12,20,19
240458,12,20,21
240459,12,21,14
240460,12,22,23
240461,12,23,11
240462,12,17,22
240463,12,22,1
240464,12,24,4
240465,12,20,15
240466,12,23,0
240467,12,17,0
240468,12,27,15
240469,12,28,1
240470,12,28,1
240471,1,9,1
240472,12,29,23
240473,3,24,18
240474,8,18,15
240475,12,28,17
240476,4,16,0
240477,10,12,12
240478,12,23,1
240479,1,20,0
240480,6,19,23
240481,12,23,5
240482,10,5,23
240483,12,25,3
240484,1,15,19
240485,12,27,7
240486,12,27,18
240487,7,23,15
240488,12,8,3
240489,12,29,20
240490,9,4,16
240491,12,31,12
240492,5,11,20
240493,12,10,16
240494,12,14,0
240495,12,6,20
240496,8,27,17
240497,12,18,12
240498,5,26,2
240499,9,12,21
240500,5,21,3
240501,2,11,6
240502,12,11,18
240503,6,29,20
240504,6,20,18
240505,9,14,12
240506,6,13,21
240507,9,11,19
240508,8,10,0
240509,5,17,22
240510,4,17,2
240511,10,23,5
240512,10,2,21
240513,6,23,11
240514,7,6,14
240515,8,27,22
240516,9,17,9
240517,10,17,18
240518,8,14,1
240519,11,26,22
240520,11,6,12
240521,11,7,17
240522,11,27,15
240523,5,28,21
240524,11,23,9
240525,10,10,20
240526,11,11,0
240527,10,1,1
240528,12,3,13
240529,12,19,12
240530,11,2,17
240531,12,2,17
240532,6,30,20
240533,2,6,13
240534,10,27,6
240535,7,22,2
240536,10,8,18
240537,11,19,13
240538,11,24,17
240539,11,10,5
240540,3,13,1
240541,12,14,0
240542,12,4,3
240543,9,4,2
240544,3,20,4
250001,1,1,19
250002,1,2,12
250003,1,4,17
250004,1,6,19
250005,1,7,7
250006,1,9,1
250007,1,10,17
250008,1,13,4
250009,1,14,21
250010,1,15,6
250011,1,17,19
250012,1,16,14
250013,1,17,21
250014,1,9,11
250015,1,19,15
250016,1,19,18
250017,1,19,17
250018,1,23,6
250019,1,23,1
250020,1,26,16
250021,1,27,14
250022,2,4,19
250023,2,3,20
250024,2,5,14
250025,2,6,20
250026,2,9,20
250027,2,6,22
250028,2,9,13
250029,2,11,2
250030,2,12,1
250031,2,14,12
250033,2,17,13
250034,2,18,3
250035,2,19,13
250036,2,23,7
250037,2,20,1
250038,2,20,17
250039,2,22,0
250040,2,21,8
250041,2,24,13
250042,2,22,3
250043,2,24,19
250044,2,23,19
250045,2,24,22
250046,2,25,20
250047,2,27,18
250048,2,22,20
250049,2,28,19
250050,2,23,15
250051,3,1,19
250052,3,1,10
250053,2,4,6
250054,3,3,15
250055,3,8,18
250056,3,10,15
250057,3,11,4
250058,3,11,19
250059,3,11,21
250060,3,12,2
250061,3,15,3
250062,3,17,9
250063,1,6,22
250064,1,31,18
250066,2,4,6
250067,3,15,22
250068,3,18,2
250069,2,5,9
250070,4,3,1
250072,3,20,0
250073,3,21,14
250074,3,21,17
250075,3,23,11
250076,3,24,1
250077,3,24,10
250078,3,25,13
250079,3,26,10
250080,3,31,18
250081,4,4,0
250082,4,11,23
250083,4,9,2
250084,4,12,13
250085,4,13,18
250086,4,18,5
250087,4,6,13
250088,4,16,1
250089,4,18,1
250090,4,23,2
250091,4,23,22
250092,4,27,8
250093,4,27,16
250094,4,27,8
250095,4,27,7
250096,4,23,15
250097,4,20,17
250098,4,20,22
250099,4,9,5
250100,5,2,19
250101,5,3,3
250102,5,4,20
250103,5,5,16
250104,5,6,2
250105,5,11,3
250106,5,11,21
250107,5,7,2
250108,5,12,23
250109,5,13,11
250110,5,13,11
250111,5,14,6
250112,5,15,16
250113,5,6,22
250114,5,19,23
250115,5,20,6
250116,5,21,0
250117,5,22,8
250118,5,28,21
250119,5,26,22
250120,5,18,13
250121,5,7,1
250122,5,20,18
250123,5,18,6
250124,5,20,23
250125,5,22,21
250126,5,27,0
250127,5,27,23
250128,5,20,15
250129,5,29,20
250130,6,1,10
250131,6,1,11
250132,5,26,8
250133,6,3,23
250134,6,3,23
250135,6,3,20
250136,5,22,20
250137,5,4,16
250138,5,28,22
250139,7,5,9
250140,7,8,5
250141,7,8,5
250142,7,12,15
250143,6,4,1
250144,7,13,12
250145,7,16,19
250146,7,23,2
250147,7,24,11
250148,7,24,10
250149,6,4,12
250150,7,26,15
250151,6,4,16
250152,7,29,19
250153,7,30,6
250154,7,31,21
250155,6,7,7
250156,7,4,12
250157,6,5,19
250158,7,31,12
250159,7,31,22
250160,7,30,7
250161,7,24,7
250162,7,26,0
250163,9,1,4
250165,9,9,21
250166,9,4,19
250167,9,2,21
250168,6,6,17
250169,9,10,20
250170,9,12,12
250171,6,8,15
250172,9,13,23
250173,9,14,15
250174,9,14,22
250175,9,18,4
250176,9,21,11
250177,9,21,19
250178,7,12,17
250179,6,3,5
250180,7,24,16
250181,9,15,10
250182,9,25,15
250183,7,23,21
250184,9,10,17
250185,9,16,13
250186,9,16,14
250187,9,24,22
250188,9,25,14
250189,9,30,3
250190,9,25,23
250191,9,26,20
250192,9,28,16
250193,9,29,14
250194,9,28,19
250195,9,3,15
250196,9,8,9
250197,9,4,23
250198,9,25,6
250199,9,5,10
250200,9,30,12
250201,8,1,19
250202,8,2,11
250203,8,2,21
250204,8,5,15
250205,8,7,11
250206,8,2,19
250207,8,3,7
250208,8,11,0
250209,8,13,23
250210,8,18,4
250211,8,17,0
250212,8,16,17
250214,8,19,0
250215,8,23,3
250216,8,4,19
250217,8,12,20
250218,8,24,20
250219,8,6,21
250221,8,12,17
250222,8,12,5
250223,8,19,8
250224,8,24,9
250225,8,31,17
250226,8,27,11
250227,8,20,14
250228,8,26,1
250229,8,27,22
250230,10,1,1
250231,10,1,2
250232,10,2,3
250233,10,3,8
250235,10,4,20
250236,10,6,19
250238,10,8,5
250239,10,8,20
250240,10,8,22
250241,10,9,20
250242,10,11,15
250243,10,12,11
250244,10,12,11
250245,10,12,16
250246,10,13,7
250247,10,13,18
250248,10,13,21
250249,10,15,3
250250,10,16,0
250251,10,16,1
250252,10,16,1
250253,10,17,22
250254,10,20,19
250255,10,21,21
250256,10,21,22
250257,10,22,21
250258,10,22,23
250259,10,23,18
250260,10,25,5
250261,10,26,16
250262,10,27,18
250264,10,29,2
250265,10,29,18
250266,10,29,22
250267,10,30,16
250268,10,31,12
250269,8,26,5
250270,8,20,2
250271,8,23,22
250272,8,24,19
250273,8,28,7
250274,8,27,20
250275,8,31,5
250276,8,31,20
250277,8,9,2
250278,8,24,16
250279,8,3,22
250280,8,22,9
250281,8,24,22
250282,11,1,7
250283,11,1,15
250284,11,2,17
250285,1,2,22
250286,11,3,13
250287,11,4,16
250288,11,4,23
250289,11,6,1
250290,11,6,12
250291,11,7,9
250292,11,7,14
250293,11,10,6
250294,11,11,1
250295,11,11,8
250296,11,11,15
250297,11,11,22
250298,11,12,5
250299,11,17,4
250300,11,17,7
250301,11,17,14
250302,11,19,22
250303,11,21,10
250304,11,21,10
250305,11,21,19
250306,11,22,13
250307,11,24,2
250308,11,24,2
250309,11,24,19
250310,11,26,10
250311,11,28,17
250312,11,29,19
250313,11,30,16
250314,1,18,13
250315,1,21,1
250316,1,29,2
250317,12,3,0
250318,12,5,17
250319,12,6,21
250320,12,7,2
250321,12,7,3
250322,12,7,11
250323,12,8,8
250324,12,8,14
250325,12,8,17
250326,12,9,17
250328,12,10,17
250329,12,11,1
250330,12,11,2
250331,12,11,16
250332,12,12,12
250334,12,14,4
250335,12,14,15
250336,12,14,17
250337,12,15,16
250338,12,17,18
250339,12,19,17
250340,12,20,17
250341,12,22,15
250343,12,26,13
250344,12,26,20
250345,12,29,0
250346,12,30,23
250347,12,31,16
250348,12,31,19
250349,2,1,12
250350,2,16,16
250351,3,3,23
250352,4,11,18
250353,4,11,20
250354,4,17,16
250355,5,25,11
250356,5,29,16
250357,5,30,1
250358,5,30,14
250359,6,5,10
250360,6,7,10
250361,6,10,7
250362,6,10,9
250363,6,11,2
250364,6,11,6
250365,6,12,4
250366,6,13,20
250367,6,13,21
250368,6,13,18
250369,6,14,15
250370,6,14,22
250371,12,9,11
250372,11,20,16
250373,7,3,17
250374,7,11,6
250375,7,24,16
250376,10,18,3
250377,6,17,22
250378,6,18,9
250379,6,25,10
250380,9,29,17
